"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
Metropolitan Statistical Area
GeoFips,GeoName,LineCode,Description,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),14017617,15101009,16350912,17501233,17256853,17657966,18357886,19039225,19229600,20253451,21199369,22138436,23346888,24800408,26190719,28604602,31838496,32717732,34748352
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",2,Population (persons) 1,482051,489883,499209,505661,511783,515888,518547,521938,525938,532006,539167,549234,559531,569212,579712,587766,593129,598023,600292
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,29079,30826,32754,34611,33719,34228,35403,36478,36562,38070,39319,40308,41726,43570,45179,48667,53679,54710,57886
44100,"Springfield, IL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),6799717,7003808,7326966,7674403,7835246,8217608,8563626,8594354,8858933,9035010,9210432,9346506,9542547,9845123,10197300,10892720,11882669,11868071,12418382
44100,"Springfield, IL (Metropolitan Statistical Area)",2,Population (persons) 1,204988,205887,206771,207874,208900,210524,212047,212653,212531,212765,212574,211989,211182,210043,209259,208414,207538,206223,205445
44100,"Springfield, IL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,33171,34018,35435,36919,37507,39034,40386,40415,41683,42465,43328,44090,45186,46872,48731,52265,57255,57550,60446
44140,"Springfield, MA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),22900627,23913563,25064597,26285896,26545353,27277976,28625557,29920271,30241379,31180586,32955438,33656899,34535108,35993950,37455857,40409680,42502913,42465211,44602303
44140,"Springfield, MA (Metropolitan Statistical Area)",2,Population (persons) 1,688409,689284,689853,691239,692079,695016,698419,699807,701044,703073,702416,701824,701188,702076,700034,681850,696981,694271,693629
44140,"Springfield, MA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,33266,34693,36333,38027,38356,39248,40986,42755,43138,44349,46917,47956,49252,51268,53506,59265,60981,61165,64303
44180,"Springfield, MO (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),12046066,12696181,13296008,14106186,13813567,14066063,14556537,15271547,15405253,16125208,17034454,17403763,18271809,19100203,20101969,21658399,23549582,24580663,26239329
44180,"Springfield, MO (Metropolitan Statistical Area)",2,Population (persons) 1,402883,413765,423127,429289,434220,437385,440638,444702,448962,452246,456446,458977,463357,467748,472155,476371,481693,486931,491053
44180,"Springfield, MO (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,29900,30685,31423,32859,31812,32159,33035,34341,34313,35656,37320,37919,39434,40834,42575,45465,48889,50481,53435
44220,"Springfield, OH (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4032736,4182877,4298306,4419800,4394667,4453523,4674123,4706857,4767909,4882176,4989480,5064544,5235117,5367720,5571848,6040219,6452581,6477738,6804924
44220,"Springfield, OH (Metropolitan Statistical Area)",2,Population (persons) 1,141367,140668,139829,139404,138778,138325,138086,137673,137368,137260,136917,136123,136165,136437,136265,135887,135608,134732,134610
44220,"Springfield, OH (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,28527,29736,30740,31705,31667,32196,33849,34189,34709,35569,36442,37206,38447,39342,40890,44450,47583,48079,50553
44300,"State College, PA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4525293,4683624,4883723,5176577,5229393,5516890,5816855,6014820,6262001,6535354,6614240,6876576,7193446,7393049,7650416,8203914,8652318,8625923,9120591
44300,"State College, PA (Metropolitan Statistical Area)",2,Population (persons) 1,145543,148734,149498,151645,153052,154153,154660,155099,157178,158276,158761,160049,159952,159940,158783,157979,157984,157533,157795
44300,"State College, PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,31092,31490,32667,34136,34167,35788,37611,38781,39840,41291,41662,42965,44973,46224,48182,51930,54767,54756,57800
44420,"Staunton, VA (Metropolitan Statistical Area) *",1,Personal income (thousands of dollars),3408283,3560369,3938314,4155843,4152060,4233896,4319420,4369979,4433847,4609737,4764038,4882099,5083837,5272600,5568969,6041082,6496704,6809559,7122193
44420,"Staunton, VA (Metropolitan Statistical Area) *",2,Population (persons) 1,114085,116262,117708,118420,118593,118349,118924,118733,119503,119992,120668,121578,122756,123837,124525,125665,126059,126678,127344
44420,"Staunton, VA (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2,29875,30624,33458,35094,35011,35775,36321,36805,37102,38417,39481,40156,41414,42577,44722,48073,51537,53755,55929
44700,"Stockton, CA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),19508041,20601739,21354780,21496351,21657011,22406240,22918431,23605656,24541217,25983911,27994154,29427807,30735741,32261357,34997298,40255695,44109639,44768456,47545901
44700,"Stockton, CA (Metropolitan Statistical Area)",2,Population (persons) 1,656985,662812,668080,671692,677736,687419,695787,702187,705793,716476,728317,740281,752124,762646,772845,780617,788354,794293,800965
44700,"Stockton, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,29693,31082,31964,32003,31955,32595,32939,33617,34771,36266,38437,39752,40865,42302,45284,51569,55952,56363,59361
44940,"Sumter, SC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3518284,3698373,3861761,4009355,3954605,4090427,4303288,4538447,4568172,4701480,4801859,4921123,5050704,5219884,5365124,5783116,6325612,6361398,6679746
44940,"Sumter, SC (Metropolitan Statistical Area)",2,Population (persons) 1,139929,140047,140264,141338,141946,142475,141611,141523,141024,140589,139634,139456,138241,137540,137354,136317,135815,134863,135169
44940,"Sumter, SC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,25143,26408,27532,28367,27860,28710,30388,32069,32393,33441,34389,35288,36535,37952,39061,42424,46575,47169,49418
45060,"Syracuse, NY (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),20791068,21743238,23066901,24075251,24378179,25179737,26109920,26927013,27014706,27720441,28985467,29387322,30828342,31846451,33188448,36348878,38165757,37961900,39657714
45060,"Syracuse, NY (Metropolitan Statistical Area)",2,Population (persons) 1,655021,655321,656209,658913,660857,663506,664442,664431,666869,666729,665759,663877,662189,663002,662594,659556,657253,655021,652956
45060,"Syracuse, NY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,31741,33180,35152,36538,36889,37950,39296,40526,40510,41577,43537,44266,46555,48034,50089,55111,58069,57955,60736
45220,"Tallahassee, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),10911242,11431634,11998844,12286776,12124303,12793448,13479239,13352304,13059743,13731806,14205240,14725366,15433218,16210788,17085600,18306997,20024685,20231250,21738045
45220,"Tallahassee, FL (Metropolitan Statistical Area)",2,Population (persons) 1,344257,350580,357357,361238,364690,369227,370671,374230,371685,373390,375181,375781,379763,380439,382825,385658,388370,390913,392645
45220,"Tallahassee, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,31695,32608,33577,34013,33246,34649,36364,35679,35137,36776,37862,39186,40639,42611,44630,47470,51561,51754,55363
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),91639254,97812925,101879331,103574466,101113559,108031423,115286858,114437275,114342523,120762743,127546542,132102968,140156920,148028961,157528692,170898573,187745314,197353554,213243862
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",2,Population (persons) 1,2651580,2699935,2726780,2746981,2763937,2786946,2806158,2830807,2862031,2903214,2954113,3014255,3066956,3109379,3144857,3187828,3230074,3291341,3342963
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,34560,36228,37363,37705,36583,38763,41084,40426,39952,41596,43176,43826,45699,47607,50091,53610,58124,59961,63789
45460,"Terre Haute, IN (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4924840,5136458,5311684,5656380,5588791,5818477,5986802,6112360,6183643,6303264,6354708,6512590,6756501,6903753,7086504,7726317,8494892,8598039,8997025
45460,"Terre Haute, IN (Metropolitan Statistical Area)",2,Population (persons) 1,188030,189106,189436,189455,189516,189517,189471,189431,188899,187998,187068,186833,186371,186159,185544,184928,185208,184963,185271
45460,"Terre Haute, IN (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,26192,27162,28039,29856,29490,30702,31597,32267,32735,33528,33970,34858,36253,37085,38193,41780,45867,46485,48561
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3931344,4115193,4388292,4611071,4613567,4810190,5012364,5092008,4945679,5051724,5246387,5333589,5470260,5583893,5721976,6265723,6759669,6660037,6986444
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",2,Population (persons) 1,144534,146051,146273,147495,148743,149308,149368,149339,149114,148717,148626,148838,148732,148461,147843,147485,146749,146185,145907
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,27200,28176,30001,31263,31017,32217,33557,34097,33167,33969,35299,35835,36779,37612,38703,42484,46063,45559,47883
45540,"The Villages, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),1685940,1977931,2138856,2394523,2597065,2852007,3328737,3831196,4102343,4381179,4773556,5253535,5688056,6193965,6977900,7578729,9030954,9571155,10796140
45540,"The Villages, FL (Metropolitan Statistical Area)",2,Population (persons) 1,69261,76202,82101,86433,90643,94085,97001,99906,104351,108917,112983,117192,119433,122677,126290,130290,134870,144767,151565
45540,"The Villages, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,24342,25956,26052,27704,28652,30313,34317,38348,39313,40225,42250,44828,47625,50490,55253,58168,66960,66114,71231
45780,"Toledo, OH (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),20757586,21848933,22720439,23203837,22573607,23270243,24498851,24967822,25275093,26382664,27414546,28024349,28558483,29768756,30780412,32831328,34992039,35505908,37232083
45780,"Toledo, OH (Metropolitan Statistical Area)",2,Population (persons) 1,658448,656222,655257,653518,652232,651503,650807,649903,650042,649362,648620,648677,648089,647398,646841,646057,642457,640487,639944
45780,"Toledo, OH (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,31525,33295,34674,35506,34610,35718,37644,38418,38882,40629,42266,43202,44066,45982,47586,50818,54466,55436,58180
45820,"Topeka, KS (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),7113903,7456974,7981509,8458716,8508403,8595833,9030841,9146749,9141917,9459754,9620873,9879600,10120173,10607224,10880056,11674433,12498194,12623193,13430542
45820,"Topeka, KS (Metropolitan Statistical Area)",2,Population (persons) 1,228208,228825,230025,231272,232548,234315,234964,234894,234550,234647,234663,234485,234493,233864,233708,232903,232817,231897,232322
45820,"Topeka, KS (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,31173,32588,34698,36575,36588,36685,38435,38940,38976,40315,40999,42133,43158,45356,46554,50126,53682,54434,57810
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),17413243,18607635,19575020,20223014,19057355,19451396,20537134,21519905,21128676,22502381,22826259,23339279,24076932,25257430,26853461,27679925,29637995,30500690,32210029
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",2,Population (persons) 1,362015,362840,363088,364119,365388,368206,369858,373046,375914,377373,378569,380199,382721,384914,386203,386466,382172,380779,381671
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,48101,51283,53913,55540,52156,52827,55527,57687,56206,59629,60296,61387,62910,65618,69532,71623,77551,80101,84392
46060,"Tucson, AZ (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),28284249,30951918,32745785,34780689,33064732,33460566,34860323,35943639,36280681,37353042,38619993,40011788,42607513,44699660,47062150,51835084,56254640,57924191,61910157
46060,"Tucson, AZ (Metropolitan Statistical Area)",2,Population (persons) 1,920298,940930,955869,967778,975580,981261,986556,989728,992316,997906,1001320,1007353,1015829,1024904,1034864,1045175,1048914,1057476,1063162
46060,"Tucson, AZ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,30734,32895,34258,35939,33892,34100,35335,36317,36562,37431,38569,39720,41944,43614,45477,49595,53631,54776,58232
46140,"Tulsa, OK (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),31936953,36578422,37653776,43204352,37604576,39374835,44072274,48821301,53993433,57480107,52824918,46868941,50382860,54099751,55849404,56727779,61951190,68272234,72111272
46140,"Tulsa, OK (Metropolitan Statistical Area)",2,Population (persons) 1,882861,894011,906441,916525,929824,940122,947151,955002,965540,974140,986737,995533,999220,1002490,1008830,1017350,1025813,1034048,1044757
46140,"Tulsa, OK (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,36174,40915,41540,47139,40443,41883,46531,51122,55920,59006,53535,47079,50422,53965,55361,55760,60392,66024,69022
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),6319960,6713732,7075852,7360130,7369678,7576165,7842005,8105613,8227878,8476153,8763586,8873097,9236263,9525489,9993367,10792821,11503786,11698155,12322886
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",2,Population (persons) 1,222220,227299,230142,233663,237813,239876,242333,245883,249511,253696,257358,260042,262376,264261,267295,272988,276628,277490,278290
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,28440,29537,30746,31499,30989,31584,32360,32965,32976,33411,34052,34122,35202,36046,37387,39536,41586,42157,44281
46300,"Twin Falls, ID (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2391522,2550101,2785717,2889495,2764625,2949889,3140157,3290196,3458302,3666393,3803022,3909722,4056750,4204615,4458677,4924466,5519996,5922149,6137572
46300,"Twin Falls, ID (Metropolitan Statistical Area)",2,Population (persons) 1,89487,92085,94310,96360,98310,100025,100827,101502,103208,104630,106104,108304,110411,111589,113120,114642,117132,119065,120635
46300,"Twin Falls, ID (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,26725,27693,29538,29986,28122,29492,31144,32415,33508,35042,35842,36100,36742,37679,39415,42955,47126,49739,50877
46340,"Tyler, TX (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),6597118,7260083,7413265,8834757,8171517,9048854,10208244,10323150,10698334,11245076,10424631,10270070,11732570,12617393,12815321,12902075,14790169,15849515,16401309
